User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Nikki Haley,@NikkiHaley,2020-12-01T21:46:31.000Z,"Tanden has shown bad judgment in the past. She said that 
@realDonaldTrump
 is úpart of [a] conspiracy against [the] USù & has a track record of disparaging Rep Senators. There's a saying that úpersonnel is policy,ù which is why Biden's nomination of Tanden is deeply concerning.",18.9K,2.5K,4.9K
Michael,@13MC305,2020-12-01T23:58:46.000Z,"Welp, I'm sold! Wow. Two recommendations for her from you in one day! Thanks!",,,6
Melissa Stone,@onlytruthhere,2020-12-01T23:59:25.000Z,"Pardon me, Mr. President, but can you tell us who was offering a bribe to get a pardon?Pardon me, Mr. President, but can you tell us who was offering a bribe to get a pardon?",12,13,488
Tala Smith,@Tala_NoExcuses,2020-12-01T23:56:07.000Z,I never discussed politics in my social media until this year. So there wouldn't be anything. Why does that matter?I never discussed politics in my social media until this year. So there wouldn't be anything. Why does that matter?,1,,
Bruce Monte,@brucemontejr,2020-12-01T23:58:17.000Z,"1/
Because you are implying that there's some grand imperative to wait until Dec 14 before deciding a winner in the Presidential election; but that's just not true. You're adopting an air of impartiality that's totally false. The only reason to ""wait until Dec. 14"" is if you've",1,1,13
Jen Marie,@JenM5157,2020-12-01T23:58:09.000Z,You're way way down in the popular vote - nyc has been counted at least 81 million + for Biden and you're caught selling pardonsYou're way way down in the popular vote - nyc has been counted at least 81 million + for Biden and you're caught selling pardons,4,3,107
The Political Rants,@vinod_d007,2020-12-01T23:56:51.000Z,"Trump is destroying the GOP completely because of his selfishness. The Republicans are surely not about úone manù! Trump's actions will make sure they'll never get in power again. For their own reputation's sake, they need to stop him from this. He's wasting everyone's time.Trump is destroying the GOP completely because of his selfishness. The Republicans are surely not about úone manù! Trump's actions will make sure they'll never get in power again. For their own reputation's sake, they need to stop him from this. He's wasting everyone's time.",10,10,157
Bruce Monte,@brucemontejr,2020-12-01T23:59:58.000Z,"2/
bought into the baseless, completely fabricated nonsense about sweeping electoral fraud as concocted by Giuliani, Powell et al.

That's why it matters.2/
bought into the baseless, completely fabricated nonsense about sweeping electoral fraud as concocted by Giuliani, Powell et al.

That's why it matters.",1,1,15
"Linda Lee Tarver, ThD, EdD",@LindaLeeTarver,2020-11-29T02:05:33.000Z,"Honored to speak about ""The Best is Yet to Come"" at the Stop the Steal Peaceful Protest at the Michigan Capitol. Hundreds arrived to support 
@realDonaldTrump
 #CountAllLegalVotes #Trump2020 #BlackVoicesforTrump #StopTheSteaI2020Linda Lee Tarver, ThD, EdD",137,270,693
Cappie,@eight_cappie,2020-12-01T23:58:07.000Z,Thank you so much for your testimony at the Michigan Oversight Committee hearing today.,,,4
TheOneAndOnlyRichie,@The1OnlyRichie,2020-12-01T23:57:28.000Z,"Today is a good day for Donald Trump to CONCEDE, and accept that he LOST the election by over 6 Million votes. Raise your hand if you agree!Today is a good day for Donald Trump to CONCEDE, and accept that he LOST the election by over 6 Million votes. Raise your hand if you agree!",3,2,24
Marina Sirtis,@Marina_Sirtis,2020-12-01T23:37:33.000Z,"Remember the #GOP argument against the #ACA? That it would create death panels? Well US hospitals are full to bursting and doctors will soon have to decide who gets treatment. So the death panels belong to 
@realDonaldTrump",46,155,1K
Eric Neil Koenig @,Eric Neil Koenig @,2020-12-01T23:57:56.000Z,"And he has the chutzpah to claim ending COVID-19 is one of his administration's ""accomplishments."" He needs to be placed in a straitjacket, put on meds, and left in a padded cell.",,,1
Susan Milow,@egulch2,2020-12-01T23:06:43.000Z,So you think hacking into a company's meetings is okay?  This is why we need to get rid of all the conservatives.  They are the ones who are the cheaters. A company should be able to hold meetings without being hacked and threatened with release of informaton from those meetingsSo you think hacking into a company's meetings is okay?  This is why we need to get rid of all the conservatives.  They are the ones who are the cheaters. A company should be able to hold meetings without being hacked and threatened with release of informaton from those meetings,28,6,40
AmericanArrogance,@AmericanAlan,2020-12-01T23:58:28.000Z,"He didn't hack into anything, he was given the number by a CNN insider.",1,,2
Dr. K.E. Paap (she/her),@KrisPaap,2020-12-01T23:57:05.000Z,"Thank youîI am somewhat aware of the sovereign citizen úthing,ù but have not read up on it.",,,2
EBR,@EileenRussell5,2020-12-01T23:57:04.000Z,How he managed to attain 3 wives plus various dalliances is a complete mystery to me.How he managed to attain 3 wives plus various dalliances is a complete mystery to me.,4,,9
Big Lee Bronzer,@BigLeeBronzer,2020-12-01T23:58:02.000Z,"Do you think 
@realDonaldTrump
 should take bribes for pardons (allegedly)Do you think 
@realDonaldTrump
 should take bribes for pardons (allegedly)",5,,9
Kristina Wong,@mskristinawong,2020-12-01T23:57:06.000Z,When are you going to address coronavirus and share sympathy for the dead?When are you going to address coronavirus and share sympathy for the dead?,18,2,57
Who's your cult leader?,@ComeOnM48634420,2020-12-01T23:56:38.000Z,"Oh Oh

Someone is giving out pardons like Oprah gives out cars.

Law and Order doesn't equal mass pardons.Oh Oh

Someone is giving out pardons like Oprah gives out cars.

Law and Order doesn't equal mass pardons.",1,1,7
((kubus puchatek)),@PlatinumCat,2020-12-01T23:11:58.000Z,"Trump revealed how flawed American political system is.
After a criminal hijacked the POTUS office,there is no way to stop him.
Trump dismantled a big chunk of the independent civil service, leaving his corrupted cronies in many agencies.
Who knows how long it'll take to rebuildTrump revealed how flawed American political system is.
After a criminal hijacked the POTUS office,there is no way to stop him.
Trump dismantled a big chunk of the independent civil service, leaving his corrupted cronies in many agencies.
Who knows how long it'll take to rebuild",1,,11
Eugene,@Eugene45269547,2020-12-01T23:56:20.000Z,Amazing how William Bar the President's appointed Attorney General just exposed his arguments to be the bold faced lies that they are. Wake up Trump is a Con-Man!,,,5
Admiral H.O. Heels,@TDen2020,2020-12-01T23:58:32.000Z,This video is when the republicans were honest about trump.This video is when the republicans were honest about trump.,,,15
Penny Good,@PennyGood1,2020-12-01T23:56:54.000Z,This is one of my favorite moments of the Trump presidency. There aren't many and this one delighted me.This is one of my favorite moments of the Trump presidency. There aren't many and this one delighted me.,,,12
Don Winslow,@donwinslow,2020-12-01T23:41:22.000Z,"Dear 
@realDonaldTrump
   @DanScavino
 

I thought you were tough.

The truth is you are a WEAK MAN and A LOSER.

If you were really tough you would FIRE BILL BARR.

I know how important LOYALTY is to you.

But Bill Barr wasn't loyal. Bill Barr betrayed you.

#FireBillBarr",82,359,1.7K
Enrico 'The Pres' Tassinari,@PresEnrico,2020-12-01T23:56:55.000Z,"Wow. Wars between Sinaloans, Zetas, Jaliscans and other cartels will look like a catfight when all the GOP scores will be settled....",,1,5
Darlyn2,@Darlyn215,2020-12-01T23:59:23.000Z,"Donald J Trump has tweeted on multiple occasions a demand to lock up Hillary Clinton, Barak Obama, and Joe Biden.Donald J Trump has tweeted on multiple occasions a demand to lock up Hillary Clinton, Barak Obama, and Joe Biden.",,,4
Byron James,@BJR3_Boston,2020-12-01T23:59:57.000Z,"Is Dr Gina taking the place of Dr Atlas?

Dude, your hires have pretty much sucked. When you leaving again? You can go sooner if you want...not a problem.

Leave the silverware...put it back!Is Dr Gina taking the place of Dr Atlas?

Dude, your hires have pretty much sucked. When you leaving again? You can go sooner if you want...not a problem.

Leave the silverware...put it back!",5,,130
isaac: got pfizer,@isaacappelt,2020-12-01T23:57:01.000Z,this looks like a 13-year old's first video edit with his new premium softwarethis looks like a 13-year old's first video edit with his new premium software,12,,139
Nicole,@BurrrBoo,2020-12-01T23:57:45.000Z,I was literally thinking this!,1,,17
King Zora,@camdogfish,2020-12-01T23:59:41.000Z,"thank you dr. president, this is my favorite show to watch when i'm having my morning coffee and gunthank you dr. president, this is my favorite show to watch when i'm having my morning coffee and gun",2,,20
Curtis Holtzen,@CurtisHoltzen,2020-12-01T23:57:59.000Z,"I so WISH 
@realDonaldTrump
 could do this, but I fear it is beyond is ability. The man seems to lack  moral compass.Quote Tweet
Rex Chapman
@RexChapman
 ∑ Dec 1, 2020
Georgia election official @GabrielSterling addressing Trump directly about the threats made against election workers. 

Powerful stuff...https://twitter.com/FirenzeMike/status/1333890375698747392/video/1¶",,1,2
Captain Nasdaq (Mournful),@CaptainNasdaq,2020-12-01T23:57:11.000Z,This is the worst trailer I've ever seen lmfaoooooooooThis is the worst trailer I've ever seen lmfaooooooooo,5,,51
Michael Rubino,@Michael_Rubino,2020-12-01T23:57:29.000Z,"How many people could credibly guarantee that 
@realDonaldTrump
 could come through w a presidential pardon? Two? Three?",1,,2
Outspoken,@Out5p0ken,2020-12-01T23:58:57.000Z,"Bill Barr said there was no election fraud. 

Trump pocketed $170 million since Election Day from MAGA contributions for a bogus election defense fund.Bill Barr said there was no election fraud. 

Trump pocketed $170 million since Election Day from MAGA contributions for a bogus election defense fund.",2,1,4
Julie Macdonald.,@macdonald_julie,2020-12-01T23:58:45.000Z,"BREAKING from CNN:  
úThe Justice Department is investigating a potential crime related to funneling money to the White House in exchange for a presidential pardon, according to a court record unsealed on Tuesday by the chief judge of the DC District Court.ùBREAKING from CNN:  
úThe Justice Department is investigating a potential crime related to funneling money to the White House in exchange for a presidential pardon, according to a court record unsealed on Tuesday by the chief judge of the DC District Court.ù",,,2
MJG,@MJGWrites,2020-12-01T23:57:56.000Z,Can I get one of those pardons?Can I get one of those pardons?,,,14
Lars Birkemose,@LarsBirkemose,2020-12-01T23:58:00.000Z,Bill Barr just said: Cya Trump. Im out.Bill Barr just said: Cya Trump. Im out.,,,4
Joshua Whitfield,@JoshLWhitfield,2020-12-01T23:57:32.000Z,"It is time for the good of the nation to concede the election Mr. President. There clearly is not enough fraudulent votes to over turn the final result of the election. Mr. President, 
@realDonaldTrump
 you have lost Sir. (3/3)",,,3
Brian Perras,@bperras12,2020-12-01T23:59:19.000Z,Of course the commies removed it! Suppression at its finest! I can't believe people want communism in this Country!Of course the commies removed it! Suppression at its finest! I can't believe people want communism in this Country!,2,,4
Jerome Powell,@alifarhat79,2020-12-01T23:58:51.000Z,WTF is this?WTF is this?,5,,10
Dr. Jeffrey Guterman,@JeffreyGuterman,2020-12-01T23:56:26.000Z,My nipples hurt.My nipples hurt.,22,11,120
Mean-DeplorableJay,@jay6018,2020-12-01T23:58:49.000Z,"Don't get me started on Vietnam.  One of the most cold-blooded sellouts in US history. Dems left millions undefended, & unarmed, to be arrested, tortured, and killed by the Communists.Don't get me started on Vietnam.  One of the most cold-blooded sellouts in US history. Dems left millions undefended, & unarmed, to be arrested, tortured, and killed by the Communists.",1,2,4
Roxanne Hoge,@RoxanneForAD46,2020-12-01T23:56:03.000Z,"Absolute power corrupts absolutely.  America only works as a high-trust society where we don't have a professional class of politicians, bureaucrats and lobbyists, all who aim to rule over us while enriching themselves, forever and ever. 

Party affiliations are costumes to them.Absolute power corrupts absolutely.  America only works as a high-trust society where we don't have a professional class of politicians, bureaucrats and lobbyists, all who aim to rule over us while enriching themselves, forever and ever. 

Party affiliations are costumes to them.",1,1,1
GayLatina4Trump,@GayLatina4Trump,2020-12-01T23:58:14.000Z,"úParty affiliations are costumes to them.ù 

Perfectly said. 

Darn RINOs. ",,,1
Kelly Burke,@kelbelle10,2020-12-01T23:57:38.000Z,"You're so screwed. 
 You should have never played president. All your crimes are about to come out.You're so screwed. 
 You should have never played president. All your crimes are about to come out.",,,3
Karen Hamilton,@KarenHa72416705,2020-12-01T23:57:20.000Z,He knew their game.He knew their game.,1,,3
Robert O'Neill,@oneillrbt,2020-12-01T23:59:19.000Z,"Where the FBI will promptly ""lose the evidence""Where the FBI will promptly ""lose the evidence""",,,
"POTUS_turd, exPresident Crotchgrabber J Bonespurs",,2020-12-31T23:54:04.000Z,They were just borrowing it and were going to pay it all back after their lawsuits are settled.They were just borrowing it and were going to pay it all back after their lawsuits are settled.,,1,1
ô°,@rightmindedlady,2020-12-31T18:57:05.000Z,"I have compiled a list of U.S. politicians who have donated their salaries to charity during the pandemic: 

1.) Donald Trump 

P.S. #BidenCheatedI have compiled a list of U.S. politicians who have donated their salaries to charity during the pandemic: 

1.) Donald Trump 

P.S. #BidenCheated",213,56,389
laura baker,@laurap7272,2020-12-31T23:56:42.000Z,He make up for it by overcharging for secret service accommodations on his many many MANY golf trips to mar a lago #DonTheCon #ByeDon #PresidentElectBiden,,2,
kayke,@kayke93998185,2020-12-31T23:55:00.000Z,"What you wrote is Disgusting! I know of many funerals and personally lost 2 people like family! It's real, people are dying... how Disgusting 
 you areWhat you wrote is Disgusting! I know of many funerals and personally lost 2 people like family! It's real, people are dying... how Disgusting 
 you are",2,,45
roycook,@rdc7801,2020-12-31T23:59:50.000Z,"It's not exactly the Nobel Prize he so desperately wants, but I'll happily nominate him for 2020's LOSER OF THE YEAR. Anyone want to second the nomination?It's not exactly the Nobel Prize he so desperately wants, but I'll happily nominate him for 2020's LOSER OF THE YEAR. Anyone want to second the nomination?",2,,13
cindy eade,@eade_cindy,2020-12-31T23:59:11.000Z,GA senate better have the authority to get that audit done.  They should postpone the run off based on new evidence of equipment being accessible. Maybe the audit will change the nov 3 senate race as well?GA senate better have the authority to get that audit done.  They should postpone the run off based on new evidence of equipment being accessible. Maybe the audit will change the nov 3 senate race as well?,3,3,20
Scott Dworkin,@funder,2020-12-31T23:43:48.000Z,Just to be clear trump absolutely would throw a coup if republicans let him.,683,2.8K,22.3K
TheRealBatman,@the4realBatman,2020-12-31T23:58:10.000Z,"@realDonaldTrump
 and @senatemajldr are holding America hostage. Just so 
@realDonaldTrump
 can spew his lies MORE freely across the internet. When will the ELECTED GOVERNMENT OF THE PEOPLE STEP IN? What's government for if this ONE man can do so much damage. We're all HOSTAGES.",4,9,41
President Elect-Crispus Deplorable,@Thinkingifree17,2020-12-31T23:58:26.000Z,TRUTH BOMB!! TRUTH BOMB!! ,,1,3
Kaleidoscope Reality,@enigma4d,2020-12-31T23:58:10.000Z,"And this worldwide, the real global movement. Seen the marches in Japan and Taiwan for instance? Even my three young nephews in Hong Kong (6, 10 and 13), know there future is much more secure if Trump were to be reelected as seems to be rightful. Are you going to stand up for us?And this worldwide, the real global movement. Seen the marches in Japan and Taiwan for instance? Even my three young nephews in Hong Kong (6, 10 and 13), know there future is much more secure if Trump were to be reelected as seems to be rightful. Are you going to stand up for us?",,,3
Junson Chan,@realjunsonchan,2020-12-31T23:54:28.000Z,"Scotus and the courts are illegitimate but if we can prove even further that our government is corrupt, that will show the world just how bad it is here.

The US military is already moving into position to restore the American Republic, and I approve of that!Scotus and the courts are illegitimate but if we can prove even further that our government is corrupt, that will show the world just how bad it is here.

The US military is already moving into position to restore the American Republic, and I approve of that!",2,3,31
JCnKC,@zydecoop,2020-12-31T23:44:31.000Z,"So sad to see so many people believing a well documented LIAR and LOSER 
@realDonaldTrump
 -that Biden will make us a socialist country.  Same people that believe that the market is going to crash (since the election it's gone up). Wake up sheep...Trump is playing you So sad to see so many people believing a well documented LIAR and LOSER 
@realDonaldTrump
 -that Biden will make us a socialist country.  Same people that believe that the market is going to crash (since the election it's gone up). Wake up sheep...Trump is playing you ",1,,
Bernard-Ren√© Jourdan de Launay,@HderWald,2020-12-31T23:57:51.000Z,"People don't even understand what socialism is.  How many actual socialists are there in the US? A negligible amount. They have no leadership, no party, no support.  Opponents of the Dems use that term as a scare tactic, and it works because so many Americans are stupid.",2,1,2
Laura Walker,@LauraWalkerKC,2020-12-31T23:48:05.000Z,"I'm sorry, but it will never be plausible the Democrats had the ability to rig the election and let Mitch McConnell win.

The entire election fraud conspiracy theory collapses forever right there.",4,19,98
Wyatt Derp,@WyattDerpy,2020-12-31T23:58:01.000Z,"Yeah!, 
@MikeKellyPA
 challenging 
@realDonaldTrump
's  defeat but not his own reelection ***on the same ballot*** ",,,2
Sandino Gonzalez,@doctorsandino,2020-12-31T23:54:13.000Z,The People s President until 2024!! Happy New 2021. Go ahead Mr. President do what you have to do !! The Majority of the U. S people are with you !The People s President until 2024!! Happy New 2021. Go ahead Mr. President do what you have to do !! The Majority of the U. S people are with you !,,,
Nick Adams,@NickAdamsinUSA,2020-12-31T17:19:00.000Z,Any Republican who does not reject the electoral college certification is not a Republican.,226,1.7K,7K
Ken,@surlyrevenant,2020-12-31T23:57:01.000Z,"I have to disagree.  For the last several decades - NOT supporting conservatives - aka Americans - is EXACTLY what the typical Republican does.  They STILL refuse to believe we elected 
@realDonaldTrump
 - to SPITE THEM.  New ""A.P.P."" for Conservatives;  *American Patriot Party.",2,,7
Yomismita! Magly Pereira,@BigMaglyRedSox,2020-12-31T23:53:08.000Z,Happy New Year my dear President Happy New Year my dear President ,,1,2
Bitchy Kitteh,@SchminkaSquirel,2020-12-31T23:53:27.000Z,"Yeah, Geraldo is tweeting based on thoughts from his 'little head'...it explains a lot... ^ ^Yeah, Geraldo is tweeting based on thoughts from his 'little head'...it explains a lot... ^ ^",,1,1
Paul Starnes,@understarmor,2020-12-30T23:56:32.000Z,Another loss?  I'm sorry when did he lose to the deep state at all?  Oh that's right he hasn't...Another loss?  I'm sorry when did he lose to the deep state at all?  Oh that's right he hasn't...,64,,28
Bishwanath,@Bishwan32298659,2020-12-31T23:52:41.000Z,"Another example that trumpers have pea sized brain 
 lol",,,3
Papa Bear,@hawhaw_lord,2020-12-31T20:28:28.000Z,Give any of these things a quick and objective read.  They're not even close to convincing.Give any of these things a quick and objective read.  They're not even close to convincing.,3,,5
Steve Manning,@SteveManning49,2020-12-31T23:58:51.000Z,"Obviously, you have a different definition of objective.",1,,2
Your favorite Matt,@MattyThrice,2020-12-31T18:54:44.000Z,"No, she died so that ACB could take her rightful place on the supreme court.No, she died so that ACB could take her rightful place on the supreme court.",45,,45
PecosBill,@Pecos_Billy,2020-12-31T23:58:39.000Z,Hell waits for you.,,,3
Sonja Louren√ßo,@sonjasheine,2020-12-31T23:55:19.000Z,"kooky 
  lolkooky 
  lol",1,,
... Acta non Verba ...,@CriticaSinMiedo,2020-12-31T23:57:25.000Z,"Happy New Year !!!
#Trump2020NowMoreThanEver",,1,2
Keenora Fluffball,@KeenoraOfficial,2020-12-31T23:56:29.000Z,"Let's all appreciate the fact, that THIS is the year where 
@realDonaldTrump
 has to leave the oval office 
Happy new year x3",5,1,33
Rob Portman,@senrobportman,2020-12-31T21:53:15.000Z,"Yesterday 
@realDonaldTrump
 signed into law my bipartisan bill with 
@sensherrodbrown
 renaming NASA's Plum Brook Station Test Facility after Neil Armstrong. 

This is a fitting tribute to Armstrong's amazing accomplishments in air and in space. https://portman.senate.gov/newsroom/press-releases/portman-brown-announce-bipartisan-legislation-rename-nasas-plum-brook¶",102,23,123
Barbara Stiles,@Dovewoman1,2020-12-31T23:52:09.000Z,"Yippee! Yippee!!!

How many more times are you bragging on this? Plz move on.",,1,1
Ralph Cerchione,@Dry_Observer,2020-12-31T23:56:40.000Z,I'm old enough to remember Presidents who didn't spend the Christmas holidays whining about being too impotent to pull off a military coup.,1,,13
Jim Meyer,@ItMustBeJim,2020-12-31T20:50:27.000Z,"No reason to watch a clown show unless you're a fan of clowns.

Fact: If there had been irregularities, there would have been proof.
If there was proof, it would have been presented in court.
If the proof was valid, the court would have accepted it.

None of this happened.No reason to watch a clown show unless you're a fan of clowns.

Fact: If there had been irregularities, there would have been proof.
If there was proof, it would have been presented in court.
If the proof was valid, the court would have accepted it.

None of this happened.",3,,8
Ronald Ganley,@RGanley,2020-12-31T23:57:54.000Z,"All they care about is their cult leader. If Trump told them he can still win if they jumped off of Trump tower, they would do so.",1,,3
Dinesh D'Souza,@DineshDSouza,2020-12-31T19:35:24.000Z,"BREAKING: 
@realDonaldTrump
 just released a video update all of America needs to see.Trump Releases Video Update All of America Needs to See
""Americans have so much to be grateful for...""
rumble.com",218,1.7K,6.3K
Amanda H.,@SunnyInCali922,2020-12-31T23:56:32.000Z,"THAT is MY President! 
@realDonaldTrump",,,11
Kimberly,@MsKimbaz,2020-12-31T23:54:24.000Z,Ooooooo good find!!!Ooooooo good find!!!,2,,2
The Papal Bull,@ShamelessPapist,2020-12-31T23:55:43.000Z,"Mr. President,

There are only a few hours left to Save The Republic.

You know what you must do 
@realDonaldTrump
, now is the time to act. You must not stumble. You must not hesitate. You must not falter.

[Bill Pullman voice]: ""For this is our Independence Day.""Quote Tweet
The Papal Bull
@ShamelessPapist
 ∑ Dec 31, 2020
All Trump needs to do is issue an executive order that says December now has 1,500 days. Doesn't matter what the Electoral College says, he'll serve four more years. Can't believe this absolute idiot hasn't figured that one out yet, what a dummy. King Dumbshit Supreme.
Show this thread",,,
InMyHumbleOpinion,@IMHO1969,2020-12-31T22:29:57.000Z,"She was hurt by the truth that her work emails ended up on the laptop of an online sex offender?

She is the victim?She was hurt by the truth that her work emails ended up on the laptop of an online sex offender?

She is the victim?",1,,
Lanny Davis,@LannyDavis,2020-12-31T23:55:18.000Z,"Facts don't matter to you? State Dept IG and even 
@Comey
 cleared her of any crime. You must be Trump supporter since you don't care about facts. 
@Comey
 sent letter to Congress and then found nothing. Nothing. He admitted that. 2 days before election. Facts matter.",1,,1
KingCujoKY,@KingCujo,2020-12-31T23:54:47.000Z,I seriously doubt you have friends.I seriously doubt you have friends.,1,,5
Chris Chandler,@franktalk108211,2020-12-31T23:58:16.000Z,"Maine is filled with Tibetan Lama centers and Tantric Yoga centers. Collins OBLIVIOUS to the Lamas' pedophilia as religion' and affiliations with CCP China. Even thought Richard Gere, Dalai Lama Tantric addict was going to help her with homelessness.Maine is filled with Tibetan Lama centers and Tantric Yoga centers. Collins OBLIVIOUS to the Lamas' pedophilia as religion' and affiliations with CCP China. Even thought Richard Gere, Dalai Lama Tantric addict was going to help her with homelessness.",1,,
Holly,@catlady111310,2020-12-31T23:49:01.000Z,It's my 40th birthday. I'm staying home with my kids and my husband.It's my 40th birthday. I'm staying home with my kids and my husband.,15,,8
"OHuman
#Lebenretten",@o_human5,2020-12-31T23:54:41.000Z,Happy birthdayGIF,1,,4
Beecroft Charles,@cabeecroft,2020-12-31T23:59:34.000Z,"The strategic aim in NOT to overturn 
@JoeBiden
' victory, the aim is to wrestle the base from 
@realDonaldTrump
 and the easiest way to do this is to be seen by his base to believe in his illusions. Everyone knows DJT is going, but he must not leave and go with his base.",1,,5
