User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
David Jacobs,@DrJacobsRad,2019-09-01T17:58:42.000Z,"You didn't really expect Trudeau to do the right thing? Did you?

#cdnpoli 
@AKimCampbell
 @EricTrump
 @JustinTrudeauKim Campbell not losing Supreme Court adviser position following Mar-a-Lago hurricane tweet
The former prime minister quote-tweeted a message about Hurricane Dorian Wednesday, saying she hopes for a direct hit on Mar a Lago!', President Trump's mansion in Florida
theglobeandmail.com",50,185,455
G.M. Forbes,@gmforbes35,2019-09-01T18:08:53.000Z,"Well,hopefully she'll lost her position on October 22nd when Prime Minister Scheer informs her that her services are no longer required.",1,3,13
James,@mr_JamesAK,2019-09-01T20:57:49.000Z,"""Trudeau Foundation sponsors Liberal MP's travel, raising conflict of interest concerns for PM"" -National Post
Lets not forget about donations to the Trudeau Foundation.
#UnFollowTrudeau""Trudeau Foundation sponsors Liberal MP's travel, raising conflict of interest concerns for PM"" -National Post
Lets not forget about donations to the Trudeau Foundation.
#UnFollowTrudeau",1,5,4
Phyllis Michailidis,@xena_lucky,2019-09-01T20:05:09.000Z,"#WeWantMaxIn The 
is watching 
 for JUSTICE 
  #WeWantMaxIn The 
is watching 
 for JUSTICE 
  ",,4,4
It_Is_Time,@wakeup_patriot,2019-09-01T19:44:17.000Z,"#UnFollowTrudeau He eroded our core canadian identities, thereby making us the first post national state of the UN!!#UnFollowTrudeau He eroded our core canadian identities, thereby making us the first post national state of the UN!!",,7,5
Dylan Ringwood,@Dylan_Ringwood,2019-09-01T19:13:59.000Z,Canadian democracy needs healthy open debate of the real issues concerning Canadians. #WeWantMaxInCanadian democracy needs healthy open debate of the real issues concerning Canadians. #WeWantMaxIn,,16,16
Mike Murray,@Murcut,2019-09-01T19:34:02.000Z,"The rules have changed since then David. Instead of expecting a handout, work hard, win a seat, then the PPC will get a an invite. But they won't be there this year.The rules have changed since then David. Instead of expecting a handout, work hard, win a seat, then the PPC will get a an invite. But they won't be there this year.",1,,1
David Michaud,@DavidMichaud53,2019-09-01T19:38:29.000Z,"Very true, the rules have changed since then, however, just very recently.

He must meet 2 criteria points, and one is the Commissioners úopinionù which we are now trying to change.

Don't you want a real debate.?

#WeWantMaxIn",3,14,15
Joanna,@nowhere192,2019-09-01T20:46:41.000Z,It won't be a debate without Maxime. PPC is the only party with a different platform that almost everyone can agree is good as fair. #WeWantMaxInIt won't be a debate without Maxime. PPC is the only party with a different platform that almost everyone can agree is good as fair. #WeWantMaxIn,,7,6
Canadian Mama #VotePPC #MaximeBernier,@JackNationalist,2019-09-01T22:28:47.000Z,"#WeWantMaxIn the Debates ...
                            THEN THE Prime Minister's Office
It will be so fun to see who 
@MaximeBernier
 appoints to the various cabinet positions.

THIS IS FUN!!#WeWantMaxIn the Debates ...
                            THEN THE Prime Minister's Office
It will be so fun to see who 
@MaximeBernier
 appoints to the various cabinet positions.

THIS IS FUN!!",,2,4
Patrick Allan,@palevell,2019-09-01T19:43:55.000Z,"Hey 
@JustinTrudeau
 @AndrewScheer
@ElizabethMay
 @theJagmeetSingh
 Is anybody listening? 

Will this election be the death of democracy in Canada, or will 
@debates_can
 and 
@munkdebate
 do the right thing and include 
@MaximeBernier
 

#WeWantMaxInHey 
@JustinTrudeau
 @AndrewScheer
@ElizabethMay
 @theJagmeetSingh
 Is anybody listening? 

Will this election be the death of democracy in Canada, or will 
@debates_can
 and 
@munkdebate
 do the right thing and include 
@MaximeBernier
 

#WeWantMaxIn",8,46,42
Thoughtful Chrysalis,@MentalChrysalis,2019-09-01T20:02:51.000Z,There's at least forty thousand people documenting this whole sham. #WeWantMaxIn,,12,10
People's Party of Canada London-Fanshawe,@PPCldnfnsEDA,2019-09-01T19:13:51.000Z,Listen up! #WeWantMaxInListen up! #WeWantMaxIn,1,7,8
PPC Retweets,@PPC_Retweets,2019-09-01T19:36:35.000Z,"Hey 
@AndrewScheer
 @JustinTrudeau
 @ElizabethMay
& 
@theJagmeetSingh
 we want 
@MaximeBernier
 in the debates! We pay UR salaries/perks/pensions so we want U to petition the Debate Commission to include Max! Tell them what U want! Reply 2 this tweet using the hashtag #WeWantMaxIn ONLY",2,2,4
Glen Walushka,@Observor,2019-09-01T19:21:38.000Z,Easily corrupted & more comfortable with dress up sycophants than world leaders. At his best in pride parades & staged photo ops. Canada needs real leadership. Trudeau not ready now or ever. #UnfollowTrudeauEasily corrupted & more comfortable with dress up sycophants than world leaders. At his best in pride parades & staged photo ops. Canada needs real leadership. Trudeau not ready now or ever. #UnfollowTrudeau,4,15,13
my2centsworth,@breezing_in,2019-09-01T19:33:01.000Z,"Include Max in the debates #WeWantMaxIn
I pray you and Kevin are both right!Include Max in the debates #WeWantMaxIn
I pray you and Kevin are both right!",1,5,7
Sovereign Territory of Timtoria,@itsTim_eh,2019-09-01T22:11:02.000Z,"Normal folks like the Scheers go where average people meet for fun.
@JustinTrudeau
 dances on lunatic fringes & then hides in his basement to avoid denouncing hateful bigots he's approved as candidates & hired as senior advisors.

#TrudeauMustGo...hide.Quote Tweet
Andrew Scheer
@AndrewScheer
 ∑ Sep 1, 2019
Jill and I are having a blast at the Labour Day Classic! 
 #UniteInGreen #LDWeekend #RiderNation",,5,5
Thoughtful Chrysalis,@MentalChrysalis,2019-09-01T20:13:49.000Z,Time to #UnFollowTrudeau for all his broken promises. His Government has been a disaster for Canada. I lost any confidence in him in 2015 when he broke his promise on electoral reform.Time to #UnFollowTrudeau for all his broken promises. His Government has been a disaster for Canada. I lost any confidence in him in 2015 when he broke his promise on electoral reform.,2,7,4
Mayday,@MaydayMatrix,2019-09-01T22:05:17.000Z,"""defined by the criminal code of Canada as criminal offences of: foreign influenced activity (defined by Canadian Security Intelligence Service Act as threats to the security of Canada), Frauds on the government / influence peddling""
#UnfollowTrudeau

https://news.nbcm.ca/mccall-macbain-928000-gift-to-trudeau-family-represents-single-largest-bribery-scandal-in-canadian-history¶""defined by the criminal code of Canada as criminal offences of: foreign influenced activity (defined by Canadian Security Intelligence Service Act as threats to the security of Canada), Frauds on the government / influence peddling""
#UnfollowTrudeau

https://news.nbcm.ca/mccall-macbain-928000-gift-to-trudeau-family-represents-single-largest-bribery-scandal-in-canadian-history¶",1,9,7
William Makis MD,@MakisMD,2019-09-01T22:53:20.000Z,"Great start by firing corrupt 
@albertaNDP
-appointed 
@AHS_Media
 Board Chair Linda Hughes & 
@UAlberta
 Board Chair Michael Phair. However, thousands of Alberta Cancer Patients are still dying without access to Medical Isotope Treatments sabotaged by 
@RachelNotley
 for 
@JustinTrudeau
.Quote Tweet
Tyler Shandro
@shandro
 ∑ Sep 1, 2019
Happy 114th birthday, Alberta! A time to celebrate all we have achieved and everything we have yet to achieve as a province. #abstrongandfree twitter.com/UCPCaucus/stat¶",,8,16
Kenster,@Kenster0007,2019-09-01T19:08:26.000Z,"Yup, if they don't step up to the plate on this and Sheer is elected, the Racamap need to be house cleaned from top to bottom and perhaps a change in mandate as well.Yup, if they don't step up to the plate on this and Sheer is elected, the Racamap need to be house cleaned from top to bottom and perhaps a change in mandate as well.",2,3,8
David Jacobs,@DrJacobsRad,2019-09-01T23:00:58.000Z,"Last time I checked, Canada wasn't a UK penal colony. 

New Zealand's Prime Minister gave the UK a hard ""NO!"" Why is Trudeau letting the UK send unreformed child killers to Canada?

#cdnpoli 
@JustinTrudeau
 @RalphGoodale
 #jonvenablesJames Bulger killer 'to be freed within days and given money to move to Canada'
Jon Venables, now 37 and going by an unknown name, is nearing the end of a 40-month sentence imposed for possessing indecent images of children
mirror.co.uk",66,370,618
Mayday,@MaydayMatrix,2019-09-01T19:51:30.000Z,"13 Year old Marissa Shen from B.C. was murdered by one of 
@JustinTrudeau
's newly arriving Syrian ""refugees"" Ibrahim Ali who was not properly vetted

Simply watch the clip below showing his reaction/answer to the question. His mask slips

https://therebel.media/syrian_refugee_charged_in_murder_of_13_year_old_marrisa_shen_but_only_islamophobes_worry_about_canada_s_lax_security_screening¶

#UnFollowTrudeau13 Year old Marissa Shen from B.C. was murdered by one of 
@JustinTrudeau
's newly arriving Syrian ""refugees"" Ibrahim Ali who was not properly vetted

Simply watch the clip below showing his reaction/answer to the question. His mask slips

https://therebel.media/syrian_refugee_charged_in_murder_of_13_year_old_marrisa_shen_but_only_islamophobes_worry_about_canada_s_lax_security_screening¶

#UnFollowTrudeau",4,14,10
Vicki Campbell,@merry123459,2019-09-01T21:31:58.000Z,"Do Canadians realize how fortunate we are to have a great, inclusive, forward thinking PM like 
@JustinTrudeau
 that we can re-elect again? He's had to contend w the worst like Trump, Andrew Scheer and his Cons. And through all of it he's managed to create a great economy, jobs...",21,151,480
Red Deer - Mountain View - Lacombe PPC Association,,2019-09-01T21:21:32.000Z,"He didn't lie, he is carrying through his promise. Between 
@JustinTrudeau
 & 
@AndrewScheer
 with the help of Islamic Imams they will replace Old Stock White Canadians. Islam is now grooming 
@AndrewScheer
 b/c they know 
@JustinTrudeau
 will not win. #VOTE #PPCQuote Tweet
craig tyler
@ct22332044
 ∑ Sep 1, 2019
Replying to @mmccdenier and @JustinTrudeau
#UnFollowTrudeau is the worst thing that ever happened to this country. When we turf you, I hope the rcmp give you a nice padded cell right beside all your ISIS buddies. B/c a Canadian is a Canadian is a Canadian!",1,10,7
PPC HQ - People's Party of Canada,@peoplespca,2019-09-01T19:10:10.000Z,"#WeWantMaxIn 

So we can have a REAL debate.#WeWantMaxIn 

So we can have a REAL debate.",4,60,87
Supporters of PPC,@SupportersOfPPC,2019-09-01T19:52:12.000Z,"@MaximeBernier
 is the only party leader listening to Canadians.

All the others are taking their marching orders from the OIC-influenced 
@UN
, who has zero interest in preserving Canadian culture.

Tell 
@theJagmeetSingh
@ElizabethMay
 @AndrewScheer
 and 
@JustinTrudeau
 #WeWantNMaxIn@MaximeBernier
 is the only party leader listening to Canadians.

All the others are taking their marching orders from the OIC-influenced 
@UN
, who has zero interest in preserving Canadian culture.

Tell 
@theJagmeetSingh
@ElizabethMay
 @AndrewScheer
 and 
@JustinTrudeau
 #WeWantNMaxIn",2,13,7
Leonard Roxon,@LeonardRoxon,2019-09-01T22:39:40.000Z,"""Mr. Trudeau has carefully managed his relationship with Mr. Trump to avoid upsetting the mercurial President. During his first two years in office."" REALLY? 
@JustinTrudeau
 & his sidekicks made it their mission in life to nonstop insult & back stab 
@POTUS
!
https://theglobeandmail.com/world/us-politics/article-kim-campbell-not-losing-supreme-court-adviser-position-following-mar-a¶",26,85,180
Norman Levine,@levinepmc,2019-09-01T21:04:15.000Z,"Would this be the same institution 
@JustinTrudeau
 is so desperately trying to get Canada tied to?Quote Tweet
Hillel Neuer
@HillelNeuer
 ∑ Jul 5, 2019
These countries' laws call to kill gays:
 Saudi Arabia
 Afghanistan
 Pakistan
 Somalia 
 Nigeria
 Qatar

These countries sit on the UN Human Rights Council:
 Saudi Arabia
 Afghanistan
 Pakistan
 Somalia 
 Nigeria
 Qatar

#hrc41 #renewiesogi",1,9,17
Norman Spector,@nspector4,2019-09-01T22:09:07.000Z,"This could be quite problematic for 
@JustinTrudeau
 Trudeau, because I'd venture to guess that quite a few #LPC voters agree with the candidate he's booting #cdnpoli",5,14,26
judy rudin #FreeKovrigandSpavor,@judyrudin,2019-09-01T21:03:05.000Z,"Please sign and RT, #Canadians !!!!!!

#democracy
#FreeHongKong
@JustinTrudeau
 @AndrewScheer
 @theJagmeetSingh
 @ElizabethMay
 @cafreelandQuote Tweet
Canadian Friends of Hong Kong
@CanFriendsHK
 ∑ Sep 1, 2019
Replying to @judyrudin @FenellaSung1 and 7 others
Thank you, @judyrudin. Here is the petition to @cafreeland. Please sign & share: https://you.leadnow.ca/petitions/canadians-who-stand-with-hong-kong?just_launched=true¶ @IvyVFHK",,4,7
Charlie Angus NDP,@CharlieAngusNDP,2019-09-01T22:41:17.000Z,"Oh dear me...
An anonymous giraffe has stopped following me on twitter because I spoke up about 
@JustinTrudeau
's interference in the corruption/bribery case of SNC-Lavalin.
Sorry Giraffe, I will continue to call out corporate insiders calling the shots in the liberal party.Quote Tweet
The Family Soup Company
@mypoortiredsoul
 ∑ Sep 1, 2019
Replying to @CharlieAngusNDP and @JustinTrudeau
This is this kind of thing Bernier would tweet. I vote NDP for 25 years. I campaigned twice for Jack. I voted for you for the leadership. I stuck with the NDP through 2015 and tried to drag friends back as they swung to the Liberals.

Today, I'm unfollowing you.",15,43,130
Charlie Angus NDP,@CharlieAngusNDP,2019-09-01T19:08:36.000Z,"Darned that Charlie Angus... 
as soon as he started asking questions about political interference in the biggest corporate corruption case in memory
it caused this gentle soul to lose her faith in the NDP.
So, she must stay with 
@JustinTrudeau
 and the corporate insiders.Quote Tweet
Jessica
@jessjer6
 ∑ Sep 1, 2019
Replying to @CharlieAngusNDP and @JustinTrudeau
You, sir have single handedly made me question (over and over and over again) my loyalty to a decades long preferred party. I don't even recognize my NDP anymore.

Never thought veering left to the Green lane would become unthinkable, either.

For this election, #TrudeauMustStay",45,48,188
ŸÖŸÜ€Å ⁄©⁄æŸàŸÑ ŸæŸÑ€åÿ≤,@MunhkholPLS,2019-09-01T19:03:53.000Z,"Unbelievable , world must see this is not RSS goons but Indian Army goons specifically trained by fascist 
@narendramodi
 . It is time to show up and stand up for kashmir cause.
@realDonaldTrump
 @JustinTrudeau
 @UN
 @ImranKhanPTIThe following media includes potentially sensitive content. Change settings
View
From 
Ridwan S",4,22,25
Quintus Maximus,@qmaximus17,2019-09-01T19:28:15.000Z,Maxime Bernier is bringing up the issues we as Canadians want discussed at the debates! #WeWantMaxInMaxime Bernier is bringing up the issues we as Canadians want discussed at the debates! #WeWantMaxIn,,16,21
People's Party of Canada London-Fanshawe,@PPCldnfnsEDA,2019-09-01T19:10:56.000Z,"With over 300 candidates. Our leader needs to be in the debates!
#WeWantMaxInWith over 300 candidates. Our leader needs to be in the debates!
#WeWantMaxIn",3,23,17
maybe,@maybemancom,2019-09-01T19:50:20.000Z,".
@ElizabethMay
 wants leaders debates to be democratic until she's high enough to kick the ladder out from under herself.

#WeWantMaxIn.
@ElizabethMay
 wants leaders debates to be democratic until she's high enough to kick the ladder out from under herself.

#WeWantMaxIn",1,7,5
Jackie Bullivant,@jackiebullivant,2019-09-01T20:20:10.000Z,Your silence is deafening.... and it says a lot about your character. Do what is right! #WeWantMaxInYour silence is deafening.... and it says a lot about your character. Do what is right! #WeWantMaxIn,,6,5
Chris,@Chris10280A,2019-09-01T19:32:34.000Z,"Hey 
@AndrewScheer
 @JustinTrudeau
 @ElizabethMay
& 
@theJagmeetSingh
 we want 
@MaximeBernier
 in the debates! We pay UR salaries/perks/pensions so we want U to petition the Debate Commission to include Max!                 #WeWantMaxinHey 
@AndrewScheer
 @JustinTrudeau
 @ElizabethMay
& 
@theJagmeetSingh
 we want 
@MaximeBernier
 in the debates! We pay UR salaries/perks/pensions so we want U to petition the Debate Commission to include Max!                 #WeWantMaxin",1,18,10
Mayor Tom Mrakas,@TMrakas,2019-10-01T15:26:25.000Z,"At a round table discussion this morning with the Right Hon. Justin Trudeau and Mayors from the GTA to discuss the issue of gun control and the need to strengthen gun control measures to ensure that our residents in our communities are safe.Bonnie Crombie 
 and 6 others",93,76,321
Kimberley O'Malley,@KimAOMalley5,2019-10-01T20:57:14.000Z,sincerely ashamed to admit I voted for you.. can't wait to vote you out,,3,12
Ed Jackson,@Roderickoooo,2019-10-01T22:49:51.000Z,"Unless this info is broken by the foreign press, none of the ""pay to play"" Canadian journalists will touch it.Unless this info is broken by the foreign press, none of the ""pay to play"" Canadian journalists will touch it.",1,1,29
Goose Gosselin,@GoosesChannel,2019-10-01T21:47:03.000Z,19 days until we vote you out.19 days until we vote you out.,3,2,34
Newsweek,@Newsweek,2019-10-01T18:20:03.000Z,"The blackface scandal tells us more about Canada's systemic racism than about Justin Trudeau | OpinionThe blackface scandal tells us more about Canada's systemic racism than about Justin Trudeau |...
We should use this moment to reflect on Canadian racismîand then be realistic about how the scandal informs our electoral choices.
newsweek.com",255,94,43
Lisa,@YoungStreete,2019-10-01T23:58:48.000Z,"Systemic racism is made up BS created by 
@JustinTrudeau
 to dampen the affect his appearing in blackface had on Canadians prior to an upcoming federal election. Blackface scandal told us plenty about Trudeau - he's not as advertised. #TrudeauMustGo #cdnpoli #elxn43",2,2,18
Sherry Caldwell,@sherry_caldwell,2019-10-01T23:02:51.000Z,"He never responded not sure if he even read it. I need to follow up with his office and send a similar letter to all MPs and senators I think would be a good next step. @BrushettSherri maybe we tag team email again 
.He never responded not sure if he even read it. I need to follow up with his office and send a similar letter to all MPs and senators I think would be a good next step. @BrushettSherri maybe we tag team email again 
.",2,1,5
Ipek,@IpekLuv,2019-10-01T23:07:20.000Z,"It's time ( and long overdue ) for us to consider ALL needs, and talk about strategies which are Inclusive if ALL and not just some.  It's 2019 ...we need a #NationalDisabilityStrategy . Let's not keep making the same mistake of leaving some behind over, and over again.",,9,8
Brent,@lockwood_brent,2019-10-01T21:55:24.000Z,"Start packing.  Your probational employment period is coming to an end, and it's advantageous for Canadians to let you go. Good bye. 
@CPC_HQ
 @peoplespca
 #elxn43Start packing.  Your probational employment period is coming to an end, and it's advantageous for Canadians to let you go. Good bye. 
@CPC_HQ
 @peoplespca
 #elxn43",,1,12
DRASTICMAN,@DrasticFnLoser,2019-10-01T21:43:53.000Z,"""Fought tooth and nail"" Lol Make sure you ask the U.S for permission first
https://google.com/amp/s/www.cbc.ca/amp/1.4845494¶""Fought tooth and nail"" Lol Make sure you ask the U.S for permission first
https://google.com/amp/s/www.cbc.ca/amp/1.4845494¶",1,1,14
Everything Matters,@it_matters_2_me,2019-10-01T23:51:37.000Z,This is rich. Today would have been the Munk debate on foreign policy. But u decided it wasn't in your best interest. To criticize PCs on social media makes u weak when the real opportunity would have been tonight. U denied Cdns this event for u 2 be challenged on ur record. This is rich. Today would have been the Munk debate on foreign policy. But u decided it wasn't in your best interest. To criticize PCs on social media makes u weak when the real opportunity would have been tonight. U denied Cdns this event for u 2 be challenged on ur record. ,2,6,30
David,@RevisitingLife,2019-10-01T22:05:33.000Z,"There will be a textbook entry on AWFUL TRADE NEGOTIATIONS & your face will be there. Because of your idiotic protection of your daddy's Supply Management, poor Canadians are robbed at the grocery store AND Mexico went from trade taker, to trade maker. MEX got 1st mover advantageThere will be a textbook entry on AWFUL TRADE NEGOTIATIONS & your face will be there. Because of your idiotic protection of your daddy's Supply Management, poor Canadians are robbed at the grocery store AND Mexico went from trade taker, to trade maker. MEX got 1st mover advantage",,3,16
Œπ—è—èŒπ—ÇŒ±—ÇŒµàÇ Œ∑Œ±—ÇŒµ,@irritatednate,2019-10-01T22:34:46.000Z,That is hysterical. Freeland couldn't negotiate her way out of a wet paper bag.  The incompetence of your government and the lousy deal we got are just more proof that you need to be shown the exit door on October 21st.That is hysterical. Freeland couldn't negotiate her way out of a wet paper bag.  The incompetence of your government and the lousy deal we got are just more proof that you need to be shown the exit door on October 21st.,3,4,26
Squeaky Clean,@youngskwi,2019-10-01T22:08:15.000Z,Freeland must go.Freeland must go.,,,12
David,@RevisitingLife,2019-10-01T22:17:40.000Z,"Let's recap your Negotiation results:
-Massive steel & aluminum tariffs
-Several Auto Plants closing, going to USA
-Foreign Capital exited
-CAN-USA deal presented to Mexico, became MEX-USA deal presented to CAN
-You were forced to sign or be left out, only a few days to decideLet's recap your Negotiation results:
-Massive steel & aluminum tariffs
-Several Auto Plants closing, going to USA
-Foreign Capital exited
-CAN-USA deal presented to Mexico, became MEX-USA deal presented to CAN
-You were forced to sign or be left out, only a few days to decide",2,8,25
ScientistAES,@AesScientist,2019-10-01T23:05:56.000Z,"Add to that he just gave China 100's of millions for infrastructure plus tons of exemptions on steel while they hold CDNs hostage, ban our Ag products and are the world's biggest polluter but NO carbon tax on their stuff by him and 
@cathmckenna",,3,12
Rita,@ribach10,2019-10-01T22:35:16.000Z,"Why don't we ask that sweet, senior lady with the walker, and her son, who were accosted by antifa THUGS in Hamilton, 2 nights ago, if they think Canada has improved in the last 4 years?? You are arrogant and delusional!  I'm sure the seniors in your video were paid handsomely!Why don't we ask that sweet, senior lady with the walker, and her son, who were accosted by antifa THUGS in Hamilton, 2 nights ago, if they think Canada has improved in the last 4 years?? You are arrogant and delusional!  I'm sure the seniors in your video were paid handsomely!",,1,3
Daniel Minden,@DanielMinden,2019-10-01T21:42:06.000Z,"The Conservatives wanted Canada to back down, but the Liberal team stood up for our country. 
@JustinTrudeau
 and 
@cafreeland
 fought tooth and nail to protect Canadians. That's what Liberals will always do. 
 #cdnpoliQuote Tweet
Justin Trudeau
@JustinTrudeau
Officiel du gouvernement - Canada
 ∑ Oct 1, 2019
One year ago today, we reached a deal on NAFTA. The Conservatives wanted Canada to back down, but the Liberal team fought tooth and nail to protect your jobs - just like we always will.",,6,8
Thomas Wilson,@ThomasW86935397,2019-10-01T21:42:30.000Z,It hasn't been signed yet......It hasn't been signed yet......,1,,9
Mrs. gc,@ArtonFurniture,2019-10-01T22:16:20.000Z,"#Liberalpartytrainwreck 
Ignoring the real problem.....
Criminals who are frustrated by the lack of support for gangs who are coming in from 3rd world countries. Political correctness has become the front for protecting criminals under the #liberal Gov't. Let's talk knife crime.#Liberalpartytrainwreck 
Ignoring the real problem.....
Criminals who are frustrated by the lack of support for gangs who are coming in from 3rd world countries. Political correctness has become the front for protecting criminals under the #liberal Gov't. Let's talk knife crime.",,3,3
Brian Lilley,@brianlilley,2019-10-01T19:25:56.000Z,"At his news conference today 
@JustinTrudeau
 made this claim about 
@fordnation
 cutting taxes for the wealthiest.
So far I have yet to see any other media outlet fact check this. It is patently false but he says it at virtually every single campaign stop. #cdnpoli #elxn43Quote Tweet
Brian Lilley
@brianlilley
 ∑ Sep 28, 2019
Here's a fact check for you! When Å¶@JustinTrudeauÅ© says that Å¶@fordnationÅ© has cut taxes for the wealthiest in Ontario he isn't even coming close to the truth. Trudeau keeps campaigning against Ford but is lying to voters. Read & RT #cdnpoli  https://torontosun.com/opinion/columnists/lilley-trudeau-should-choose-truth-for-a-change¶",84,513,804
Ex-Sgt Mike Meins „ÉÑ,@MikeWexit,2019-10-01T22:03:20.000Z,Trudeau said today the Conservatives wanted him to back down from the NAFTA. I seem to recall Conservatives wanting a good deal and not the asinine deal that hurt steel and auto!,1,,4
BLB,@TrueBLB,2019-10-01T22:01:15.000Z,"Liberals!!   We have fixed it!!
@gmbutts
 @BillBlair
 @JustinTrudeau
 @JohnTory
 

And I quote trudeau ... we will leave it to the experts'  well the experts have revised it!  You are welcome! 

#ccfr #lagos #NoGunBan #canadianfirearms #Cdnpoli #Trudeaumustgo #noc71",7,47,83
"Lise
#has moved to Qu√©bec!",@Bourassa1963,2019-10-01T22:20:29.000Z,"Wrong again. But, no matter what he taught, he ACTUALLY has 2 uni deg, as all teachers do. 
@AndrewScheer
 has what again? Oh right, an intro course to insurance broker. Intro course. Oh, he was a waiter too. Awesome! I trust 
@JustinTrudeau
 much more than your weasel.#ChooseForwardWrong again. But, no matter what he taught, he ACTUALLY has 2 uni deg, as all teachers do. 
@AndrewScheer
 has what again? Oh right, an intro course to insurance broker. Intro course. Oh, he was a waiter too. Awesome! I trust 
@JustinTrudeau
 much more than your weasel.#ChooseForward",1,,18
Mrs. gc,@ArtonFurniture,2019-10-01T21:59:12.000Z,"Video of 
@JustinTrudeau
 describing himself to a ""T"". Everything he says he is referring to himself and his 
@liberal_party
 in how they make themselves rich. Billions of $$ of our tax dollars gave all of them lavish, beyond expensive trips. Remember India.Mayors say Liberal gun control plan fails to fix problem, call for handgun ban
Toronto-area mayors welcomed Liberal Leader Justin Trudeau's plan to give municipalities the authority to ban handguns, but they said the proposal does not go far enough to staunch the bloodshed.
election.ctvnews.ca",3,20,24
Wyman Moase,@wamoase,2019-10-01T23:35:26.000Z,What you meant to say was the Lieberals dragged their ass until US and Mexico had the deal made and then  you agreed to the scraps offered.   The deal is still not finalized in Canada or the US is it. And you will be gone in 21 days. Tick tock.What you meant to say was the Lieberals dragged their ass until US and Mexico had the deal made and then  you agreed to the scraps offered.   The deal is still not finalized in Canada or the US is it. And you will be gone in 21 days. Tick tock.,1,2,12
Cristina,@Cricrifi,2019-10-01T22:25:46.000Z,"New post October 21 career opportunity for 
@gmbutts
 and 
@JustinTrudeau
. Don't wait! Apply now! #CanadaDeservesBetter 
 #Scheer4PMQuote Tweet
Airbnb
@Airbnb
 ∑ Sep 24, 2019
We need 5 volunteers for a first-of-its-kind scientific study in the most isolated place on Earth ì Antarctica. Do you think you have what it takes? 

Apply by 11:59pm EDT on October 8, 2019 at http://abnb.co/sabbatical",1,3,7
Queen Paola,@PaolaQP1231,2019-10-01T21:13:54.000Z,"úYou can't make a choice between what's good for the environment and what's good for the economy. We can't shut down the oilsands tomorrow. We need to phase them out.""
~ 
@JustinTrudeau
 (Jan 2017)

Make no mistake, all three want to destroy Canada.Braid: Federal parties plan end of oilsands but offer no help to Alberta
calgaryherald.com",51,267,474
Queen Paola,@PaolaQP1231,2019-10-01T22:36:08.000Z,"It's been 236 days since we learned that 
@JustinTrudeau
 attempted to interfere in the criminal prosecution of SNC and fired his AG when she wouldn't do his dirty work.

Still no investigation.

We look forward to electing 
@AndrewScheer
 and his ordering of a full public inquiry.Quote Tweet
Gerald Butts
@gmbutts
 ∑ Oct 1, 2019
Andrew Scheer has been Leader of his party for 857 days. Still no platform. Like @fordnation in 2018, he doesn't want defend his cuts in public during an election campaign. #Elxn43 twitter.com/natnewswatch/s¶",57,390,946
Elizabeth A. Morris,@eamorris_,2019-10-01T23:08:05.000Z,"How about you, Legault, and Bill 21? It's only the Constitution and rights. Enough nonsense 
@JustinTrudeau
. 

P.S. Next time 
@liberal_party
, try to mention Alberta in your platform when it mentions virtually every other province/territory #elxn43Quote Tweet
Toronto Star
@TorontoStar
 ∑ Oct 1, 2019
úI am a parent with kids in the Ontario public system and I really wish that Doug Ford would spend as much time focusing on my kids' school as he does focusing on supporting his federal party,ù Trudeau told reporters.
http://torstar.co/plDL50wynGw",5,8,16
Suze Michelini,@emilia_suze,2019-10-01T22:33:44.000Z,"Cancelled because your master 
@JustinTrudeau
 would not attend. He was a coward because he'd have to explain on giving millions to terrorist group HamasQuote Tweet
Cormac Mac Sweeney
@cmaconthehill
 ∑ Oct 1, 2019
Conservative Leader @AndrewScheer speaking in Toronto and criticizing Liberal Leader @JustinTrudeau for not taking part in the Munk foreign policy debate. That debate was cancelled #cdnpoli #elxn43
Show this thread",,2,9
"Wynjym ChrisNP
#TeamTrudeau #IStandWithTrudeau",,2019-10-01T20:30:40.000Z,"Why wouldn't he? He knows how 
@fordnation
 is destroying #ON #FraudFord might have majority of 30% of the population the other 70% are DISGUSTED with him!  
@JustinTrudeau
 Gov the only ones trying to HELP #ONTARIO #Ford is for the #ELITES 
@liberal_party
 is ""FORWARD FOR THE PEOPLE""Quote Tweet
Lise
#has moved to Qu√©bec!
@Bourassa1963
 ∑ Oct 1, 2019
Federal Election 2019: Trudeau asked why he keeps using Doug Ford as his punching bag' https://globalnews.ca/video/5975468/federal-election-2019-trudeau-asked-why-he-keeps-using-doug-ford-as-his-punching-bag¶",1,4,11
Justin Trudeau,@JustinTrudeau,2019-10-01T23:44:41.000Z,"#ForwardTV, Part 1 is streaming live NOW: http://lpc.ca/apre #ChooseForward",130,105,231
Su,@Su_Durham,2019-10-01T23:41:14.000Z,"If 
@realDonaldTrump
 can add a new bill that includes adults w/autism why can't some great beginning happen in 
? 
@JustinTrudeau
 @AndrewScheer
 @theJagmeetSingh
 @ElizabethMay
 help half a million people living with autism in 
 a country u all choose to leadThe following media includes potentially sensitive content. Change settings
View",2,9,9
